Day,Month,Year,Description,Category,Value,Balance
25,8,2010,Costa Coffee,Eating Out,2,2003
25,8,2010,Subway,Eating Out,4,1999
26,8,2010,Chicken Cottage,Eating Out,4,1995
27,8,2010,ASDA,Groceries,37,1958
27,8,2010,Caffe Nero,Eating Out,1,1957
27,8,2010,Greggs,Eating Out,6,1951
27,8,2010,ATM Cash Withdrawal,General,20,1931
28,8,2010,ATM Cash Withdrawal,General,20,1911
29,8,2010,Pizza Express,Eating Out,43,1868
29,8,2010,Tool Shop,,7,1861
30,8,2010,South West Trains,Transport,17,1844
31,8,2010,Wild Bean Cafe,Eating Out,1,1843
1,9,2010,Rhino Sports salary,General,1600,3443
1,9,2010,Caffe Nero,Eating Out,2,3441
1,9,2010,Pret A Manger,Eating Out,7,3434
1,9,2010,ATM Cash Withdrawal,General,20,3414
1,9,2010,Civic Shop,,3,3411
2,9,2010,Starbucks Coffee,Eating Out,2,3409
2,9,2010,ATM Cash Withdrawal,General,10,3399
3,9,2010,Waitrose,Groceries,40,3359
3,9,2010,Greggs,Eating Out,8,3351
3,9,2010,Pizza Express,Eating Out,36,3315
4,9,2010,ATM Cash Withdrawal,General,10,3305
4,9,2010,Cheam Service Station,,2,3303
6,9,2010,South West Trains,Transport,19,3284
6,9,2010,Greggs,Eating Out,7,3277
7,9,2010,Cubit and West rent,Rent,400,2877
7,9,2010,Costa Coffee,Eating Out,1,2876
7,9,2010,Chicken Cottage,Eating Out,8,2868
8,9,2010,Costa Coffee,Eating Out,1,2867
9,9,2010,Caffe Nero,Eating Out,1,2866
10,9,2010,Sainsburys,Groceries,45,2821
10,9,2010,Wild Bean Cafe,Eating Out,1,2820
10,9,2010,Subway,Eating Out,8,2812
10,9,2010,Pizza Express,Eating Out,31,2781
10,9,2010,Tool Shop,,8,2773
12,9,2010,Pizza Express,Eating Out,39,2734
13,9,2010,South West Trains,Transport,17,2717
13,9,2010,Starbucks Coffee,Eating Out,2,2715
13,9,2010,ATM Cash Withdrawal,General,10,2705
14,9,2010,Costa Coffee,Eating Out,2,2703
14,9,2010,Subway,Eating Out,6,2697
15,9,2010,BRGAS-Electricity,Bills,23,2674
15,9,2010,BRGAS-Gas,Bills,18,2656
15,9,2010,Costa Coffee,Eating Out,1,2655
16,9,2010,LBS Council Tax,Bills,20,2635
16,9,2010,Caffe Nero,Eating Out,2,2633
16,9,2010,ATM Cash Withdrawal,General,20,2613
17,9,2010,Waitrose,Groceries,58,2555
17,9,2010,Pret A Manger,Eating Out,5,2550
17,9,2010,Anglo restaurant,Eating Out,51,2499
17,9,2010,ATM Cash Withdrawal,General,20,2479
17,9,2010,Paying back James,,5,2474
18,9,2010,ATM Cash Withdrawal,General,10,2464
20,9,2010,VIRGIN MEDIA PYMTS,Bills,29,2435
20,9,2010,South West Trains,Transport,23,2412
20,9,2010,Subway,Eating Out,4,2408
21,9,2010,Costa Coffee,Eating Out,2,2406
21,9,2010,Subway,Eating Out,8,2398
21,9,2010,ATM Cash Withdrawal,General,20,2378
22,9,2010,Wild Bean Cafe,Eating Out,1,2377
22,9,2010,Pret A Manger,Eating Out,8,2369
22,9,2010,ATM Cash Withdrawal,General,10,2359
24,9,2010,O2,Bills,24,2335
24,9,2010,Tescos,Groceries,50,2285
24,9,2010,Caffe Nero,Eating Out,2,2283
24,9,2010,Fabric Club,Eating Out,10,2273
24,9,2010,ATM Cash Withdrawal,General,20,2253
27,9,2010,South West Trains,Transport,25,2228
27,9,2010,Greggs,Eating Out,4,2224
27,9,2010,Paying back James,,6,2218
28,9,2010,Starbucks Coffee,Eating Out,1,2217
28,9,2010,ATM Cash Withdrawal,General,20,2197
28,9,2010,Cheam Service Station,,2,2195
29,9,2010,Wild Bean Cafe,Eating Out,2,2193
30,9,2010,Caffe Nero,Eating Out,2,2191
30,9,2010,Greggs,Eating Out,7,2184
1,10,2010,Rhino Sports salary,General,1600,3784
1,10,2010,Tescos,Groceries,41,3743
1,10,2010,Starbucks Coffee,Eating Out,2,3741
1,10,2010,Greggs,Eating Out,8,3733
1,10,2010,Dominos Pizza,Eating Out,47,3686
1,10,2010,ATM Cash Withdrawal,General,10,3676
2,10,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,24,3652
4,10,2010,South West Trains,Transport,21,3631
4,10,2010,Caffe Nero,Eating Out,1,3630
4,10,2010,Chicken Cottage,Eating Out,7,3623
5,10,2010,Wild Bean Cafe,Eating Out,2,3621
5,10,2010,McDonalds,Eating Out,7,3614
5,10,2010,Tool Tec,,1,3613
7,10,2010,Cubit and West rent,Rent,400,3213
7,10,2010,Chicken Cottage,Eating Out,7,3206
8,10,2010,Waitrose,Groceries,36,3170
8,10,2010,Starbucks Coffee,Eating Out,2,3168
8,10,2010,Subway,Eating Out,7,3161
8,10,2010,ATM Cash Withdrawal,General,20,3141
9,10,2010,Cheam Service Station,,9,3132
10,10,2010,Pizza Express,Eating Out,36,3096
11,10,2010,South West Trains,Transport,17,3079
11,10,2010,Chicken Cottage,Eating Out,7,3072
12,10,2010,Costa Coffee,Eating Out,2,3070
12,10,2010,Greggs,Eating Out,8,3062
13,10,2010,Costa Coffee,Eating Out,1,3061
13,10,2010,The West Cornwall Pasty Company,Eating Out,8,3053
13,10,2010,Paying back James,,1,3052
14,10,2010,Costa Coffee,Eating Out,1,3051
14,10,2010,The West Cornwall Pasty Company,Eating Out,4,3047
14,10,2010,ATM Cash Withdrawal,General,10,3037
15,10,2010,BRGAS-Electricity,Bills,28,3009
15,10,2010,BRGAS-Gas,Bills,20,2989
15,10,2010,Morrisons,Groceries,43,2946
15,10,2010,Caffe Nero,Eating Out,1,2945
15,10,2010,Heaven Club,Eating Out,14,2931
15,10,2010,Heaven Club,Eating Out,8,2923
15,10,2010,Anglo restaurant,Eating Out,49,2874
15,10,2010,ATM Cash Withdrawal,General,20,2854
16,10,2010,LBS Council Tax,Bills,20,2834
18,10,2010,South West Trains,Transport,21,2813
18,10,2010,Caffe Nero,Eating Out,2,2811
18,10,2010,ATM Cash Withdrawal,General,20,2791
19,10,2010,Chicken Cottage,Eating Out,7,2784
20,10,2010,VIRGIN MEDIA PYMTS,Bills,14,2770
20,10,2010,Costa Coffee,Eating Out,1,2769
20,10,2010,Chicken Cottage,Eating Out,4,2765
20,10,2010,Civic Shop,,8,2757
21,10,2010,Costa Coffee,Eating Out,1,2756
22,10,2010,Tescos,Groceries,42,2714
22,10,2010,Costa Coffee,Eating Out,2,2712
22,10,2010,The West Cornwall Pasty Company,Eating Out,6,2706
22,10,2010,ATM Cash Withdrawal,General,10,2696
24,10,2010,O2,Bills,22,2674
24,10,2010,Dominos Pizza,Eating Out,29,2645
25,10,2010,South West Trains,Transport,22,2623
25,10,2010,Starbucks Coffee,Eating Out,2,2621
25,10,2010,Greggs,Eating Out,5,2616
26,10,2010,Costa Coffee,Eating Out,1,2615
27,10,2010,Wild Bean Cafe,Eating Out,2,2613
28,10,2010,The West Cornwall Pasty Company,Eating Out,8,2605
29,10,2010,Tescos,Groceries,50,2555
29,10,2010,Caffe Nero,Eating Out,1,2554
29,10,2010,Greggs,Eating Out,8,2546
29,10,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,40,2506
31,10,2010,ATM Cash Withdrawal,General,10,2496
1,11,2010,Rhino Sports salary,General,1600,4096
1,11,2010,South West Trains,Transport,24,4072
1,11,2010,Wild Bean Cafe,Eating Out,2,4070
1,11,2010,Civic Shop,,7,4063
2,11,2010,Caffe Nero,Eating Out,1,4062
2,11,2010,Subway,Eating Out,5,4057
3,11,2010,Costa Coffee,Eating Out,2,4055
3,11,2010,ATM Cash Withdrawal,General,10,4045
4,11,2010,Starbucks Coffee,Eating Out,2,4043
4,11,2010,Subway,Eating Out,6,4037
5,11,2010,Tescos,Groceries,53,3984
7,11,2010,Cubit and West rent,Rent,400,3584
7,11,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,29,3555
7,11,2010,ATM Cash Withdrawal,General,10,3545
7,11,2010,Cheam Service Station,,2,3543
8,11,2010,South West Trains,Transport,20,3523
8,11,2010,Starbucks Coffee,Eating Out,2,3521
8,11,2010,McDonalds,Eating Out,7,3514
9,11,2010,Costa Coffee,Eating Out,2,3512
10,11,2010,Costa Coffee,Eating Out,2,3510
10,11,2010,Subway,Eating Out,7,3503
11,11,2010,Starbucks Coffee,Eating Out,2,3501
12,11,2010,Morrisons,Groceries,44,3457
12,11,2010,Wild Bean Cafe,Eating Out,2,3455
14,11,2010,Pizza Express,Eating Out,53,3402
15,11,2010,BRGAS-Electricity,Bills,23,3379
15,11,2010,BRGAS-Gas,Bills,38,3341
15,11,2010,South West Trains,Transport,16,3325
15,11,2010,Costa Coffee,Eating Out,1,3324
15,11,2010,The West Cornwall Pasty Company,Eating Out,5,3319
16,11,2010,LBS Council Tax,Bills,20,3299
16,11,2010,Wild Bean Cafe,Eating Out,1,3298
16,11,2010,Pret A Manger,Eating Out,6,3292
16,11,2010,ATM Cash Withdrawal,General,20,3272
17,11,2010,Costa Coffee,Eating Out,1,3271
17,11,2010,Chicken Cottage,Eating Out,8,3263
17,11,2010,Tool Shop,,2,3261
18,11,2010,Starbucks Coffee,Eating Out,2,3259
19,11,2010,Waitrose,Groceries,51,3208
19,11,2010,Caffe Nero,Eating Out,2,3206
19,11,2010,Subway,Eating Out,8,3198
19,11,2010,Fabric Club,Eating Out,16,3182
19,11,2010,Fabric Club,Eating Out,12,3170
19,11,2010,Fabric Club,Eating Out,13,3157
19,11,2010,Fabric Club,Eating Out,6,3151
19,11,2010,Fabric Club,Eating Out,11,3140
19,11,2010,Fabric Club,Eating Out,7,3133
20,11,2010,VIRGIN MEDIA PYMTS,Bills,29,3104
20,11,2010,Ministry of Sound ClubXOYO Club,Eating Out,7,3097
20,11,2010,Ministry of Sound ClubXOYO Club,Eating Out,7,3090
20,11,2010,Ministry of Sound ClubXOYO Club,Eating Out,12,3078
20,11,2010,Ministry of Sound ClubXOYO Club,Eating Out,10,3068
20,11,2010,Ministry of Sound ClubXOYO Club,Eating Out,16,3052
20,11,2010,Scott's Restaurant,Eating Out,34,3018
20,11,2010,ATM Cash Withdrawal,General,20,2998
22,11,2010,South West Trains,Transport,24,2974
22,11,2010,ATM Cash Withdrawal,General,20,2954
24,11,2010,O2,Bills,24,2930
24,11,2010,Costa Coffee,Eating Out,1,2929
24,11,2010,McDonalds,Eating Out,5,2924
24,11,2010,ATM Cash Withdrawal,General,20,2904
25,11,2010,Starbucks Coffee,Eating Out,2,2902
25,11,2010,Chicken Cottage,Eating Out,7,2895
26,11,2010,Sainsburys,Groceries,61,2834
26,11,2010,Wild Bean Cafe,Eating Out,2,2832
27,11,2010,ATM Cash Withdrawal,General,20,2812
28,11,2010,ATM Cash Withdrawal,General,10,2802
29,11,2010,South West Trains,Transport,21,2781
29,11,2010,Costa Coffee,Eating Out,1,2780
29,11,2010,Chicken Cottage,Eating Out,4,2776
29,11,2010,ATM Cash Withdrawal,General,10,2766
30,11,2010,Starbucks Coffee,Eating Out,2,2764
30,11,2010,Pret A Manger,Eating Out,4,2760
1,12,2010,Rhino Sports salary,General,1600,4360
1,12,2010,Costa Coffee,Eating Out,2,4358
1,12,2010,The West Cornwall Pasty Company,Eating Out,8,4350
1,12,2010,ATM Cash Withdrawal,General,10,4340
2,12,2010,Starbucks Coffee,Eating Out,1,4339
3,12,2010,Morrisons,Groceries,47,4292
3,12,2010,Caffe Nero,Eating Out,2,4290
3,12,2010,McDonalds,Eating Out,7,4283
6,12,2010,South West Trains,Transport,17,4266
6,12,2010,Costa Coffee,Eating Out,2,4264
6,12,2010,Paying back Julie,,8,4256
7,12,2010,Cubit and West rent,Rent,400,3856
7,12,2010,Starbucks Coffee,Eating Out,2,3854
7,12,2010,ATM Cash Withdrawal,General,20,3834
8,12,2010,Costa Coffee,Eating Out,2,3832
9,12,2010,Starbucks Coffee,Eating Out,1,3831
9,12,2010,McDonalds,Eating Out,5,3826
9,12,2010,ATM Cash Withdrawal,General,10,3816
10,12,2010,Morrisons,Groceries,47,3769
10,12,2010,Wild Bean Cafe,Eating Out,1,3768
10,12,2010,Subway,Eating Out,7,3761
10,12,2010,Anglo restaurant,Eating Out,53,3708
12,12,2010,Tool Tec,,5,3703
13,12,2010,South West Trains,Transport,17,3686
13,12,2010,Starbucks Coffee,Eating Out,2,3684
13,12,2010,Greggs,Eating Out,5,3679
14,12,2010,Starbucks Coffee,Eating Out,2,3677
14,12,2010,Chicken Cottage,Eating Out,6,3671
15,12,2010,BRGAS-Electricity,Bills,24,3647
15,12,2010,BRGAS-Gas,Bills,28,3619
15,12,2010,Starbucks Coffee,Eating Out,1,3618
16,12,2010,LBS Council Tax,Bills,20,3598
16,12,2010,Starbucks Coffee,Eating Out,2,3596
16,12,2010,The West Cornwall Pasty Company,Eating Out,6,3590
17,12,2010,Tescos,Groceries,41,3549
17,12,2010,Costa Coffee,Eating Out,1,3548
17,12,2010,Scott's Restaurant,Eating Out,36,3512
18,12,2010,The Grand Pub,Eating Out,6,3506
18,12,2010,ATM Cash Withdrawal,General,20,3486
20,12,2010,VIRGIN MEDIA PYMTS,Bills,23,3463
20,12,2010,South West Trains,Transport,23,3440
20,12,2010,Costa Coffee,Eating Out,2,3438
20,12,2010,McDonalds,Eating Out,7,3431
20,12,2010,ATM Cash Withdrawal,General,10,3421
21,12,2010,Pret A Manger,Eating Out,6,3415
22,12,2010,Wild Bean Cafe,Eating Out,1,3414
22,12,2010,Greggs,Eating Out,4,3410
22,12,2010,ATM Cash Withdrawal,General,10,3400
23,12,2010,Caffe Nero,Eating Out,2,3398
23,12,2010,ATM Cash Withdrawal,General,20,3378
24,12,2010,O2,Bills,22,3356
24,12,2010,Sainsburys,Groceries,38,3318
24,12,2010,Starbucks Coffee,Eating Out,1,3317
24,12,2010,Greggs,Eating Out,8,3309
26,12,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,36,3273
27,12,2010,South West Trains,Transport,20,3253
27,12,2010,Caffe Nero,Eating Out,1,3252
27,12,2010,Chicken Cottage,Eating Out,8,3244
28,12,2010,Greggs,Eating Out,6,3238
28,12,2010,Paying back Julie,,4,3234
29,12,2010,Starbucks Coffee,Eating Out,1,3233
29,12,2010,Greggs,Eating Out,8,3225
30,12,2010,Starbucks Coffee,Eating Out,2,3223
30,12,2010,Pret A Manger,Eating Out,6,3217
31,12,2010,Sainsburys,Groceries,73,3144
31,12,2010,Starbucks Coffee,Eating Out,2,3142
31,12,2010,Greggs,Eating Out,8,3134
31,12,2010,ATM Cash Withdrawal,General,20,3114
1,1,2011,Rhino Sports salary,General,1600,4714
2,1,2011,ATM Cash Withdrawal,General,10,4704
3,1,2011,South West Trains,Transport,19,4685
3,1,2011,Costa Coffee,Eating Out,2,4683
3,1,2011,McDonalds,Eating Out,6,4677
4,1,2011,Wild Bean Cafe,Eating Out,2,4675
4,1,2011,ATM Cash Withdrawal,General,10,4665
4,1,2011,Red Shop,,3,4662
5,1,2011,Starbucks Coffee,Eating Out,2,4660
6,1,2011,Starbucks Coffee,Eating Out,1,4659
6,1,2011,Greggs,Eating Out,4,4655
7,1,2011,Cubit and West rent,Rent,400,4255
7,1,2011,ASDA,Groceries,47,4208
7,1,2011,Costa Coffee,Eating Out,2,4206
7,1,2011,Pret A Manger,Eating Out,5,4201
8,1,2011,Tool Shop,,3,4198
9,1,2011,Scott's Restaurant,Eating Out,54,4144
9,1,2011,Civic Shop,,3,4141
10,1,2011,South West Trains,Transport,19,4122
10,1,2011,Wild Bean Cafe,Eating Out,1,4121
11,1,2011,The West Cornwall Pasty Company,Eating Out,4,4117
11,1,2011,Civic Shop,,3,4114
13,1,2011,McDonalds,Eating Out,4,4110
14,1,2011,Morrisons,Groceries,64,4046
14,1,2011,Costa Coffee,Eating Out,2,4044
14,1,2011,Paying back Julie,,6,4038
15,1,2011,BRGAS-Electricity,Bills,32,4006
15,1,2011,BRGAS-Gas,Bills,48,3958
15,1,2011,Scott's Restaurant,Eating Out,58,3900
16,1,2011,LBS Council Tax,Bills,20,3880
17,1,2011,South West Trains,Transport,20,3860
17,1,2011,Starbucks Coffee,Eating Out,2,3858
17,1,2011,McDonalds,Eating Out,8,3850
18,1,2011,Costa Coffee,Eating Out,2,3848
18,1,2011,ATM Cash Withdrawal,General,10,3838
19,1,2011,Starbucks Coffee,Eating Out,2,3836
19,1,2011,Greggs,Eating Out,4,3832
20,1,2011,VIRGIN MEDIA PYMTS,Bills,16,3816
20,1,2011,Costa Coffee,Eating Out,2,3814
20,1,2011,Subway,Eating Out,6,3808
20,1,2011,ATM Cash Withdrawal,General,10,3798
21,1,2011,Morrisons,Groceries,41,3757
21,1,2011,Caffe Nero,Eating Out,1,3756
21,1,2011,ATM Cash Withdrawal,General,20,3736
21,1,2011,Civic Shop,,2,3734
24,1,2011,O2,Bills,23,3711
24,1,2011,South West Trains,Transport,16,3695
24,1,2011,Costa Coffee,Eating Out,2,3693
25,1,2011,Costa Coffee,Eating Out,2,3691
25,1,2011,ATM Cash Withdrawal,General,10,3681
25,1,2011,Paying back Julie,,6,3675
26,1,2011,Costa Coffee,Eating Out,2,3673
26,1,2011,Subway,Eating Out,8,3665
27,1,2011,Wild Bean Cafe,Eating Out,1,3664
27,1,2011,Greggs,Eating Out,5,3659
28,1,2011,Tescos,Groceries,57,3602
28,1,2011,Greggs,Eating Out,5,3597
28,1,2011,Scott's Restaurant,Eating Out,52,3545
29,1,2011,ATM Cash Withdrawal,General,20,3525
30,1,2011,ATM Cash Withdrawal,General,20,3505
31,1,2011,South West Trains,Transport,18,3487
31,1,2011,Subway,Eating Out,6,3481
31,1,2011,Paying back James,,4,3477
1,2,2011,Rhino Sports salary,General,1600,5077
1,2,2011,Caffe Nero,Eating Out,1,5076
1,2,2011,Subway,Eating Out,6,5070
1,2,2011,ATM Cash Withdrawal,General,20,5050
2,2,2011,Wild Bean Cafe,Eating Out,2,5048
4,2,2011,Morrisons,Groceries,54,4994
4,2,2011,Subway,Eating Out,7,4987
4,2,2011,ATM Cash Withdrawal,General,20,4967
5,2,2011,Dominos Pizza,Eating Out,43,4924
5,2,2011,Red Shop,,3,4921
7,2,2011,Cubit and West rent,Rent,400,4521
7,2,2011,South West Trains,Transport,16,4505
7,2,2011,Pret A Manger,Eating Out,6,4499
7,2,2011,ATM Cash Withdrawal,General,20,4479
8,2,2011,Starbucks Coffee,Eating Out,2,4477
8,2,2011,The West Cornwall Pasty Company,Eating Out,6,4471
9,2,2011,Costa Coffee,Eating Out,1,4470
9,2,2011,Greggs,Eating Out,8,4462
10,2,2011,Costa Coffee,Eating Out,1,4461
11,2,2011,Sainsburys,Groceries,53,4408
11,2,2011,Costa Coffee,Eating Out,2,4406
12,2,2011,Pizza Express,Eating Out,53,4353
13,2,2011,Scott's Restaurant,Eating Out,29,4324
13,2,2011,ATM Cash Withdrawal,General,10,4314
14,2,2011,South West Trains,Transport,18,4296
14,2,2011,Costa Coffee,Eating Out,2,4294
15,2,2011,BRGAS-Electricity,Bills,27,4267
15,2,2011,BRGAS-Gas,Bills,14,4253
15,2,2011,Starbucks Coffee,Eating Out,2,4251
15,2,2011,Greggs,Eating Out,7,4244
16,2,2011,LBS Council Tax,Bills,20,4224
16,2,2011,Wild Bean Cafe,Eating Out,1,4223
16,2,2011,Pret A Manger,Eating Out,4,4219
16,2,2011,Civic Shop,,2,4217
17,2,2011,Greggs,Eating Out,4,4213
18,2,2011,Sainsburys,Groceries,56,4157
18,2,2011,Costa Coffee,Eating Out,1,4156
19,2,2011,Ministry of Sound ClubXOYO Club,Eating Out,10,4146
19,2,2011,Ministry of Sound ClubXOYO Club,Eating Out,11,4135
19,2,2011,Ministry of Sound ClubXOYO Club,Eating Out,16,4119
19,2,2011,Ministry of Sound ClubXOYO Club,Eating Out,9,4110
19,2,2011,Ministry of Sound ClubXOYO Club,Eating Out,6,4104
19,2,2011,Ministry of Sound ClubXOYO Club,Eating Out,5,4099
19,2,2011,Scott's Restaurant,Eating Out,29,4070
20,2,2011,VIRGIN MEDIA PYMTS,Bills,18,4052
20,2,2011,Dominos Pizza,Eating Out,56,3996
20,2,2011,ATM Cash Withdrawal,General,10,3986
21,2,2011,South West Trains,Transport,20,3966
21,2,2011,Wild Bean Cafe,Eating Out,1,3965
21,2,2011,Chicken Cottage,Eating Out,5,3960
23,2,2011,Starbucks Coffee,Eating Out,2,3958
24,2,2011,O2,Bills,23,3935
24,2,2011,Wild Bean Cafe,Eating Out,2,3933
24,2,2011,Pret A Manger,Eating Out,5,3928
24,2,2011,Civic Shop,,5,3923
25,2,2011,Tescos,Groceries,57,3866
25,2,2011,Costa Coffee,Eating Out,1,3865
25,2,2011,Greggs,Eating Out,5,3860
25,2,2011,ATM Cash Withdrawal,General,10,3850
26,2,2011,Dominos Pizza,Eating Out,42,3808
27,2,2011,Dominos Pizza,Eating Out,48,3760
27,2,2011,ATM Cash Withdrawal,General,10,3750
28,2,2011,South West Trains,Transport,18,3732
28,2,2011,Subway,Eating Out,8,3724
28,2,2011,ATM Cash Withdrawal,General,20,3704
1,3,2011,Rhino Sports salary,General,1600,5304
1,3,2011,Starbucks Coffee,Eating Out,1,5303
1,3,2011,Subway,Eating Out,4,5299
2,3,2011,Caffe Nero,Eating Out,1,5298
3,3,2011,Caffe Nero,Eating Out,2,5296
3,3,2011,McDonalds,Eating Out,7,5289
4,3,2011,Sainsburys,Groceries,60,5229
4,3,2011,Starbucks Coffee,Eating Out,2,5227
4,3,2011,The West Cornwall Pasty Company,Eating Out,8,5219
5,3,2011,ATM Cash Withdrawal,General,10,5209
6,3,2011,ATM Cash Withdrawal,General,20,5189
6,3,2011,Tool Tec,,3,5186
7,3,2011,Cubit and West rent,Rent,400,4786
7,3,2011,South West Trains,Transport,20,4766
7,3,2011,Costa Coffee,Eating Out,2,4764
7,3,2011,Greggs,Eating Out,7,4757
8,3,2011,Starbucks Coffee,Eating Out,2,4755
9,3,2011,Greggs,Eating Out,7,4748
10,3,2011,Caffe Nero,Eating Out,2,4746
10,3,2011,ATM Cash Withdrawal,General,20,4726
10,3,2011,Civic Shop,,6,4720
11,3,2011,Waitrose,Groceries,64,4656
11,3,2011,Scott's Restaurant,Eating Out,36,4620
11,3,2011,Cheam Service Station,,7,4613
14,3,2011,South West Trains,Transport,20,4593
14,3,2011,Costa Coffee,Eating Out,2,4591
14,3,2011,ATM Cash Withdrawal,General,10,4581
14,3,2011,Paying back James,,9,4572
15,3,2011,BRGAS-Electricity,Bills,29,4543
15,3,2011,BRGAS-Gas,Bills,21,4522
16,3,2011,LBS Council Tax,Bills,20,4502
16,3,2011,Caffe Nero,Eating Out,2,4500
17,3,2011,Caffe Nero,Eating Out,1,4499
17,3,2011,Subway,Eating Out,8,4491
18,3,2011,ASDA,Groceries,45,4446
18,3,2011,Starbucks Coffee,Eating Out,1,4445
18,3,2011,Greggs,Eating Out,7,4438
20,3,2011,VIRGIN MEDIA PYMTS,Bills,26,4412
20,3,2011,Scott's Restaurant,Eating Out,52,4360
21,3,2011,South West Trains,Transport,20,4340
21,3,2011,Costa Coffee,Eating Out,2,4338
22,3,2011,Caffe Nero,Eating Out,2,4336
22,3,2011,Subway,Eating Out,5,4331
23,3,2011,Greggs,Eating Out,7,4324
24,3,2011,O2,Bills,24,4300
24,3,2011,Costa Coffee,Eating Out,2,4298
24,3,2011,Greggs,Eating Out,8,4290
24,3,2011,Tool Shop,,5,4285
25,3,2011,Tescos,Groceries,51,4234
25,3,2011,Costa Coffee,Eating Out,2,4232
25,3,2011,Chicken Cottage,Eating Out,7,4225
26,3,2011,Dominos Pizza,Eating Out,39,4186
28,3,2011,South West Trains,Transport,21,4165
28,3,2011,Wild Bean Cafe,Eating Out,2,4163
28,3,2011,Paying back James,,3,4160
29,3,2011,Starbucks Coffee,Eating Out,2,4158
29,3,2011,McDonalds,Eating Out,5,4153
29,3,2011,ATM Cash Withdrawal,General,20,4133
30,3,2011,Caffe Nero,Eating Out,2,4131
30,3,2011,Chicken Cottage,Eating Out,8,4123
30,3,2011,ATM Cash Withdrawal,General,20,4103
31,3,2011,Costa Coffee,Eating Out,1,4102
31,3,2011,McDonalds,Eating Out,5,4097
1,4,2011,Rhino Sports salary,General,1600,5697
1,4,2011,ASDA,Groceries,60,5637
1,4,2011,Starbucks Coffee,Eating Out,2,5635
1,4,2011,Pret A Manger,Eating Out,5,5630
1,4,2011,Pizza Express,Eating Out,31,5599
2,4,2011,ATM Cash Withdrawal,General,10,5589
4,4,2011,South West Trains,Transport,19,5570
4,4,2011,Greggs,Eating Out,7,5563
5,4,2011,Caffe Nero,Eating Out,2,5561
5,4,2011,Chicken Cottage,Eating Out,8,5553
6,4,2011,Wild Bean Cafe,Eating Out,1,5552
7,4,2011,Cubit and West rent,Rent,400,5152
7,4,2011,Starbucks Coffee,Eating Out,2,5150
7,4,2011,Greggs,Eating Out,6,5144
7,4,2011,ATM Cash Withdrawal,General,20,5124
7,4,2011,Paying back Julie,,4,5120
8,4,2011,Morrisons,Groceries,66,5054
8,4,2011,Caffe Nero,Eating Out,1,5053
8,4,2011,Ministry of Sound ClubXOYO Club,Eating Out,12,5041
8,4,2011,Ministry of Sound ClubXOYO Club,Eating Out,9,5032
8,4,2011,Restaurant Gordon RamsayPortland Restaurant,Eating Out,44,4988
10,4,2011,Scott's Restaurant,Eating Out,37,4951
10,4,2011,ATM Cash Withdrawal,General,10,4941
11,4,2011,South West Trains,Transport,17,4924
11,4,2011,Wild Bean Cafe,Eating Out,2,4922
11,4,2011,Chicken Cottage,Eating Out,5,4917
12,4,2011,Costa Coffee,Eating Out,1,4916
12,4,2011,Greggs,Eating Out,4,4912
12,4,2011,ATM Cash Withdrawal,General,10,4902
13,4,2011,Wild Bean Cafe,Eating Out,2,4900
13,4,2011,Subway,Eating Out,7,4893
15,4,2011,BRGAS-Electricity,Bills,28,4865
15,4,2011,BRGAS-Gas,Bills,19,4846
15,4,2011,ASDA,Groceries,45,4801
15,4,2011,Costa Coffee,Eating Out,2,4799
15,4,2011,McDonalds,Eating Out,8,4791
15,4,2011,Pizza Express,Eating Out,28,4763
16,4,2011,LBS Council Tax,Bills,20,4743
17,4,2011,Scott's Restaurant,Eating Out,47,4696
18,4,2011,South West Trains,Transport,25,4671
18,4,2011,Starbucks Coffee,Eating Out,2,4669
19,4,2011,Caffe Nero,Eating Out,1,4668
19,4,2011,The West Cornwall Pasty Company,Eating Out,4,4664
20,4,2011,VIRGIN MEDIA PYMTS,Bills,29,4635
20,4,2011,Costa Coffee,Eating Out,2,4633
20,4,2011,Chicken Cottage,Eating Out,8,4625
21,4,2011,Caffe Nero,Eating Out,2,4623
21,4,2011,ATM Cash Withdrawal,General,10,4613
22,4,2011,ASDA,Groceries,47,4566
22,4,2011,Starbucks Coffee,Eating Out,2,4564
22,4,2011,Subway,Eating Out,4,4560
