Day,Month,Year,Description,Category,Value,Balance
28,8,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,39,280
28,8,2010,Tool Tec,,7,273
29,8,2010,Scott's Restaurant,Eating Out,33,240
29,8,2010,ATM Cash Withdrawal,General,10,230
29,8,2010,Paying back James,,5,225
30,8,2010,South West Trains,Transport,27,198
30,8,2010,Caffe Nero,Eating Out,2,196
31,8,2010,Greggs,Eating Out,5,191
31,8,2010,Tool Shop,,5,186
1,9,2010,Rhino Sports salary,General,1700,1886
1,9,2010,Wild Bean Cafe,Eating Out,2,1884
1,9,2010,Subway,Eating Out,5,1879
2,9,2010,Caffe Nero,Eating Out,2,1877
2,9,2010,The West Cornwall Pasty Company,Eating Out,5,1872
3,9,2010,ASDA,Groceries,72,1800
3,9,2010,Caffe Nero,Eating Out,1,1799
3,9,2010,Pret A Manger,Eating Out,7,1792
5,9,2010,Pizza Express,Eating Out,35,1757
6,9,2010,South West Trains,Transport,35,1722
6,9,2010,The West Cornwall Pasty Company,Eating Out,5,1717
6,9,2010,Civic Shop,,4,1713
7,9,2010,Cubit and West rent,Rent,550,1163
7,9,2010,Starbucks Coffee,Eating Out,1,1162
7,9,2010,Chicken Cottage,Eating Out,6,1156
7,9,2010,ATM Cash Withdrawal,General,10,1146
8,9,2010,Caffe Nero,Eating Out,1,1145
8,9,2010,Subway,Eating Out,4,1141
9,9,2010,Starbucks Coffee,Eating Out,1,1140
9,9,2010,Subway,Eating Out,8,1132
10,9,2010,Morrisons,Groceries,63,1069
10,9,2010,Pret A Manger,Eating Out,6,1063
11,9,2010,Dominos Pizza,Eating Out,43,1020
12,9,2010,ATM Cash Withdrawal,General,10,1010
13,9,2010,South West Trains,Transport,26,984
13,9,2010,Costa Coffee,Eating Out,1,983
13,9,2010,Subway,Eating Out,5,978
14,9,2010,Wild Bean Cafe,Eating Out,2,976
14,9,2010,Greggs,Eating Out,6,970
15,9,2010,BRGAS-Electricity,Bills,38,932
15,9,2010,BRGAS-Gas,Bills,34,898
15,9,2010,Costa Coffee,Eating Out,1,897
15,9,2010,McDonalds,Eating Out,5,892
16,9,2010,LBS Council Tax,Bills,50,842
16,9,2010,Wild Bean Cafe,Eating Out,2,840
17,9,2010,ASDA,Groceries,76,764
17,9,2010,Wild Bean Cafe,Eating Out,2,762
17,9,2010,Greggs,Eating Out,4,758
17,9,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,44,714
19,9,2010,Pizza Express,Eating Out,25,689
19,9,2010,Paying back James,,7,682
20,9,2010,VIRGIN MEDIA PYMTS,Bills,50,632
20,9,2010,South West Trains,Transport,24,608
20,9,2010,Starbucks Coffee,Eating Out,1,607
21,9,2010,Starbucks Coffee,Eating Out,1,606
21,9,2010,Subway,Eating Out,8,598
22,9,2010,Starbucks Coffee,Eating Out,1,597
22,9,2010,Greggs,Eating Out,8,589
23,9,2010,Starbucks Coffee,Eating Out,2,587
24,9,2010,O2,Bills,32,555
24,9,2010,Tescos,Groceries,46,509
24,9,2010,Costa Coffee,Eating Out,2,507
24,9,2010,ATM Cash Withdrawal,General,10,497
25,9,2010,ATM Cash Withdrawal,General,10,487
27,9,2010,South West Trains,Transport,34,453
27,9,2010,Caffe Nero,Eating Out,1,452
28,9,2010,Starbucks Coffee,Eating Out,2,450
28,9,2010,The West Cornwall Pasty Company,Eating Out,6,444
29,9,2010,Costa Coffee,Eating Out,1,443
29,9,2010,The West Cornwall Pasty Company,Eating Out,6,437
29,9,2010,ATM Cash Withdrawal,General,10,427
29,9,2010,Red Shop,,9,418
30,9,2010,Costa Coffee,Eating Out,2,416
30,9,2010,Greggs,Eating Out,6,410
1,10,2010,Rhino Sports salary,General,1700,2110
1,10,2010,Morrisons,Groceries,43,2067
1,10,2010,Caffe Nero,Eating Out,1,2066
1,10,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,57,2009
4,10,2010,South West Trains,Transport,33,1976
4,10,2010,Caffe Nero,Eating Out,2,1974
4,10,2010,Subway,Eating Out,8,1966
5,10,2010,Wild Bean Cafe,Eating Out,1,1965
5,10,2010,McDonalds,Eating Out,7,1958
5,10,2010,Tool Tec,,3,1955
6,10,2010,Costa Coffee,Eating Out,1,1954
6,10,2010,Subway,Eating Out,7,1947
7,10,2010,Cubit and West rent,Rent,550,1397
7,10,2010,Caffe Nero,Eating Out,1,1396
7,10,2010,The West Cornwall Pasty Company,Eating Out,4,1392
8,10,2010,Sainsburys,Groceries,84,1308
8,10,2010,Wild Bean Cafe,Eating Out,2,1306
10,10,2010,Pizza Express,Eating Out,39,1267
11,10,2010,South West Trains,Transport,35,1232
11,10,2010,Greggs,Eating Out,7,1225
11,10,2010,ATM Cash Withdrawal,General,20,1205
12,10,2010,Wild Bean Cafe,Eating Out,2,1203
12,10,2010,The West Cornwall Pasty Company,Eating Out,8,1195
13,10,2010,Wild Bean Cafe,Eating Out,1,1194
13,10,2010,ATM Cash Withdrawal,General,20,1174
14,10,2010,Starbucks Coffee,Eating Out,2,1172
14,10,2010,Greggs,Eating Out,8,1164
14,10,2010,ATM Cash Withdrawal,General,20,1144
15,10,2010,BRGAS-Electricity,Bills,31,1113
15,10,2010,BRGAS-Gas,Bills,29,1084
15,10,2010,Tescos,Groceries,79,1005
15,10,2010,Wild Bean Cafe,Eating Out,1,1004
15,10,2010,Subway,Eating Out,5,999
15,10,2010,Pizza Express,Eating Out,57,942
15,10,2010,ATM Cash Withdrawal,General,20,922
16,10,2010,LBS Council Tax,Bills,50,872
17,10,2010,Paying back Julie,,6,866
18,10,2010,South West Trains,Transport,27,839
18,10,2010,Starbucks Coffee,Eating Out,2,837
18,10,2010,Cheam Service Station,,4,833
19,10,2010,Starbucks Coffee,Eating Out,2,831
19,10,2010,The West Cornwall Pasty Company,Eating Out,5,826
20,10,2010,VIRGIN MEDIA PYMTS,Bills,44,782
20,10,2010,Wild Bean Cafe,Eating Out,2,780
20,10,2010,Pret A Manger,Eating Out,6,774
21,10,2010,Wild Bean Cafe,Eating Out,1,773
21,10,2010,ATM Cash Withdrawal,General,20,753
22,10,2010,Sainsburys,Groceries,62,691
22,10,2010,Anglo restaurant,Eating Out,38,653
23,10,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,28,625
24,10,2010,O2,Bills,38,587
24,10,2010,Tool Tec,,8,579
25,10,2010,South West Trains,Transport,24,555
25,10,2010,Greggs,Eating Out,6,549
26,10,2010,Caffe Nero,Eating Out,2,547
27,10,2010,Costa Coffee,Eating Out,2,545
27,10,2010,Greggs,Eating Out,7,538
28,10,2010,ATM Cash Withdrawal,General,20,518
29,10,2010,ASDA,Groceries,75,443
29,10,2010,Chicken Cottage,Eating Out,7,436
29,10,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,57,379
31,10,2010,Anglo restaurant,Eating Out,31,348
1,11,2010,Rhino Sports salary,General,1700,2048
1,11,2010,South West Trains,Transport,29,2019
1,11,2010,Starbucks Coffee,Eating Out,2,2017
1,11,2010,The West Cornwall Pasty Company,Eating Out,7,2010
1,11,2010,Red Shop,,5,2005
2,11,2010,Starbucks Coffee,Eating Out,1,2004
2,11,2010,Pret A Manger,Eating Out,5,1999
3,11,2010,Starbucks Coffee,Eating Out,2,1997
3,11,2010,Pret A Manger,Eating Out,7,1990
4,11,2010,McDonalds,Eating Out,4,1986
4,11,2010,ATM Cash Withdrawal,General,20,1966
4,11,2010,Tool Tec,,2,1964
5,11,2010,Sainsburys,Groceries,60,1904
5,11,2010,Caffe Nero,Eating Out,2,1902
5,11,2010,The West Cornwall Pasty Company,Eating Out,7,1895
5,11,2010,Pizza Express,Eating Out,24,1871
7,11,2010,Cubit and West rent,Rent,550,1321
7,11,2010,Pizza Express,Eating Out,57,1264
7,11,2010,ATM Cash Withdrawal,General,10,1254
8,11,2010,South West Trains,Transport,27,1227
8,11,2010,Costa Coffee,Eating Out,1,1226
8,11,2010,The West Cornwall Pasty Company,Eating Out,6,1220
8,11,2010,ATM Cash Withdrawal,General,20,1200
9,11,2010,Wild Bean Cafe,Eating Out,1,1199
9,11,2010,Subway,Eating Out,5,1194
9,11,2010,Tool Shop,,4,1190
10,11,2010,Wild Bean Cafe,Eating Out,1,1189
10,11,2010,McDonalds,Eating Out,7,1182
11,11,2010,Caffe Nero,Eating Out,2,1180
12,11,2010,Sainsburys,Groceries,52,1128
12,11,2010,Starbucks Coffee,Eating Out,2,1126
12,11,2010,ATM Cash Withdrawal,General,10,1116
13,11,2010,ATM Cash Withdrawal,General,20,1096
14,11,2010,Scott's Restaurant,Eating Out,50,1046
14,11,2010,ATM Cash Withdrawal,General,20,1026
14,11,2010,Paying back Julie,,5,1021
15,11,2010,BRGAS-Electricity,Bills,55,966
15,11,2010,BRGAS-Gas,Bills,67,899
15,11,2010,South West Trains,Transport,29,870
15,11,2010,Wild Bean Cafe,Eating Out,2,868
15,11,2010,ATM Cash Withdrawal,General,20,848
16,11,2010,LBS Council Tax,Bills,50,798
16,11,2010,Wild Bean Cafe,Eating Out,1,797
16,11,2010,Greggs,Eating Out,7,790
16,11,2010,ATM Cash Withdrawal,General,20,770
17,11,2010,Starbucks Coffee,Eating Out,2,768
17,11,2010,The West Cornwall Pasty Company,Eating Out,7,761
18,11,2010,Wild Bean Cafe,Eating Out,2,759
18,11,2010,ATM Cash Withdrawal,General,20,739
19,11,2010,ASDA,Groceries,64,675
19,11,2010,Wild Bean Cafe,Eating Out,2,673
19,11,2010,Pret A Manger,Eating Out,5,668
19,11,2010,ATM Cash Withdrawal,General,10,658
20,11,2010,VIRGIN MEDIA PYMTS,Bills,56,602
20,11,2010,ATM Cash Withdrawal,General,20,582
22,11,2010,South West Trains,Transport,29,553
23,11,2010,Starbucks Coffee,Eating Out,2,551
23,11,2010,ATM Cash Withdrawal,General,20,531
24,11,2010,O2,Bills,32,499
24,11,2010,Wild Bean Cafe,Eating Out,2,497
24,11,2010,The West Cornwall Pasty Company,Eating Out,8,489
25,11,2010,Starbucks Coffee,Eating Out,2,487
26,11,2010,Sainsburys,Groceries,89,398
26,11,2010,Costa Coffee,Eating Out,1,397
26,11,2010,The Grand Pub,Eating Out,11,386
26,11,2010,The Grand Pub,Eating Out,12,374
26,11,2010,The Grand Pub,Eating Out,8,366
26,11,2010,The Grand Pub,Eating Out,7,359
26,11,2010,The Grand Pub,Eating Out,9,350
26,11,2010,The Grand Pub,Eating Out,8,342
26,11,2010,Anglo restaurant,Eating Out,56,286
26,11,2010,ATM Cash Withdrawal,General,20,266
27,11,2010,The Grand Pub,Eating Out,5,261
27,11,2010,Pizza Express,Eating Out,27,234
28,11,2010,Dominos Pizza,Eating Out,56,178
29,11,2010,South West Trains,Transport,34,144
29,11,2010,Caffe Nero,Eating Out,2,142
29,11,2010,Greggs,Eating Out,4,138
30,11,2010,Caffe Nero,Eating Out,1,137
30,11,2010,Pret A Manger,Eating Out,6,131
30,11,2010,Tool Shop,,6,125
1,12,2010,Rhino Sports salary,General,1700,1825
1,12,2010,Caffe Nero,Eating Out,1,1824
1,12,2010,Greggs,Eating Out,5,1819
2,12,2010,Starbucks Coffee,Eating Out,2,1817
2,12,2010,McDonalds,Eating Out,5,1812
2,12,2010,ATM Cash Withdrawal,General,20,1792
3,12,2010,Tescos,Groceries,71,1721
3,12,2010,Costa Coffee,Eating Out,1,1720
3,12,2010,Scott's Restaurant,Eating Out,39,1681
4,12,2010,Fabric Club,Eating Out,12,1669
4,12,2010,Dominos Pizza,Eating Out,39,1630
5,12,2010,ATM Cash Withdrawal,General,20,1610
6,12,2010,South West Trains,Transport,26,1584
6,12,2010,Costa Coffee,Eating Out,2,1582
6,12,2010,The West Cornwall Pasty Company,Eating Out,5,1577
6,12,2010,Red Shop,,4,1573
7,12,2010,Cubit and West rent,Rent,550,1023
7,12,2010,Costa Coffee,Eating Out,1,1022
7,12,2010,Subway,Eating Out,7,1015
7,12,2010,ATM Cash Withdrawal,General,20,995
8,12,2010,Greggs,Eating Out,8,987
9,12,2010,The West Cornwall Pasty Company,Eating Out,4,983
10,12,2010,ASDA,Groceries,79,904
10,12,2010,Caffe Nero,Eating Out,1,903
10,12,2010,ATM Cash Withdrawal,General,20,883
13,12,2010,South West Trains,Transport,28,855
13,12,2010,Wild Bean Cafe,Eating Out,1,854
13,12,2010,Greggs,Eating Out,8,846
14,12,2010,Costa Coffee,Eating Out,2,844
15,12,2010,BRGAS-Electricity,Bills,43,801
15,12,2010,BRGAS-Gas,Bills,38,763
15,12,2010,Wild Bean Cafe,Eating Out,1,762
15,12,2010,Greggs,Eating Out,5,757
16,12,2010,LBS Council Tax,Bills,50,707
16,12,2010,Caffe Nero,Eating Out,2,705
16,12,2010,The West Cornwall Pasty Company,Eating Out,7,698
17,12,2010,ASDA,Groceries,54,644
17,12,2010,Caffe Nero,Eating Out,2,642
17,12,2010,Subway,Eating Out,5,637
17,12,2010,Scott's Restaurant,Eating Out,25,612
17,12,2010,ATM Cash Withdrawal,General,20,592
19,12,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,48,544
20,12,2010,VIRGIN MEDIA PYMTS,Bills,48,496
20,12,2010,South West Trains,Transport,34,462
20,12,2010,Greggs,Eating Out,6,456
21,12,2010,Subway,Eating Out,6,450
22,12,2010,Caffe Nero,Eating Out,2,448
22,12,2010,Pret A Manger,Eating Out,7,441
22,12,2010,Red Shop,,7,434
23,12,2010,ATM Cash Withdrawal,General,20,414
23,12,2010,Paying back James,,7,407
24,12,2010,O2,Bills,31,376
24,12,2010,Tescos,Groceries,47,329
24,12,2010,Caffe Nero,Eating Out,2,327
24,12,2010,Chicken Cottage,Eating Out,5,322
24,12,2010,ATM Cash Withdrawal,General,20,302
25,12,2010,ATM Cash Withdrawal,General,20,282
26,12,2010,Restaurant Gordon RamsayPortland Restaurant,Eating Out,40,242
26,12,2010,ATM Cash Withdrawal,General,20,222
27,12,2010,South West Trains,Transport,24,198
27,12,2010,Starbucks Coffee,Eating Out,2,196
27,12,2010,Chicken Cottage,Eating Out,4,192
28,12,2010,Wild Bean Cafe,Eating Out,2,190
28,12,2010,The West Cornwall Pasty Company,Eating Out,5,185
28,12,2010,ATM Cash Withdrawal,General,10,175
28,12,2010,Cheam Service Station,,1,174
29,12,2010,Caffe Nero,Eating Out,2,172
29,12,2010,Chicken Cottage,Eating Out,5,167
30,12,2010,Caffe Nero,Eating Out,2,165
30,12,2010,Chicken Cottage,Eating Out,7,158
31,12,2010,Morrisons,Groceries,87,71
31,12,2010,Wild Bean Cafe,Eating Out,1,70
31,12,2010,McDonalds,Eating Out,7,63
1,1,2011,Rhino Sports salary,General,1700,1763
2,1,2011,Pizza Express,Eating Out,50,1713
2,1,2011,Paying back James,,2,1711
3,1,2011,South West Trains,Transport,28,1683
3,1,2011,Caffe Nero,Eating Out,1,1682
3,1,2011,McDonalds,Eating Out,6,1676
4,1,2011,Starbucks Coffee,Eating Out,2,1674
4,1,2011,McDonalds,Eating Out,8,1666
5,1,2011,Caffe Nero,Eating Out,2,1664
5,1,2011,McDonalds,Eating Out,5,1659
5,1,2011,ATM Cash Withdrawal,General,10,1649
6,1,2011,ATM Cash Withdrawal,General,20,1629
7,1,2011,Cubit and West rent,Rent,550,1079
7,1,2011,Waitrose,Groceries,83,996
7,1,2011,Costa Coffee,Eating Out,2,994
7,1,2011,Pizza Express,Eating Out,45,949
9,1,2011,Dominos Pizza,Eating Out,29,920
9,1,2011,ATM Cash Withdrawal,General,10,910
9,1,2011,Tool Shop,,9,901
10,1,2011,South West Trains,Transport,37,864
10,1,2011,Starbucks Coffee,Eating Out,2,862
10,1,2011,ATM Cash Withdrawal,General,10,852
11,1,2011,Chicken Cottage,Eating Out,6,846
11,1,2011,ATM Cash Withdrawal,General,10,836
12,1,2011,Costa Coffee,Eating Out,2,834
12,1,2011,Subway,Eating Out,6,828
13,1,2011,Wild Bean Cafe,Eating Out,1,827
13,1,2011,ATM Cash Withdrawal,General,10,817
14,1,2011,Morrisons,Groceries,76,741
14,1,2011,Caffe Nero,Eating Out,2,739
14,1,2011,Anglo restaurant,Eating Out,41,698
15,1,2011,BRGAS-Electricity,Bills,44,654
15,1,2011,BRGAS-Gas,Bills,39,615
15,1,2011,Scott's Restaurant,Eating Out,25,590
15,1,2011,Civic Shop,,6,584
16,1,2011,LBS Council Tax,Bills,50,534
17,1,2011,South West Trains,Transport,35,499
17,1,2011,Starbucks Coffee,Eating Out,2,497
17,1,2011,Paying back Julie,,7,490
18,1,2011,Caffe Nero,Eating Out,2,488
18,1,2011,The West Cornwall Pasty Company,Eating Out,5,483
19,1,2011,Costa Coffee,Eating Out,2,481
20,1,2011,VIRGIN MEDIA PYMTS,Bills,56,425
20,1,2011,Caffe Nero,Eating Out,2,423
20,1,2011,Pret A Manger,Eating Out,4,419
21,1,2011,Waitrose,Groceries,44,375
21,1,2011,Starbucks Coffee,Eating Out,2,373
21,1,2011,Subway,Eating Out,5,368
21,1,2011,Dominos Pizza,Eating Out,41,327
21,1,2011,ATM Cash Withdrawal,General,10,317
22,1,2011,Scott's Restaurant,Eating Out,32,285
24,1,2011,O2,Bills,37,248
24,1,2011,South West Trains,Transport,36,212
24,1,2011,Pret A Manger,Eating Out,8,204
24,1,2011,ATM Cash Withdrawal,General,20,184
25,1,2011,Costa Coffee,Eating Out,2,182
26,1,2011,Wild Bean Cafe,Eating Out,2,180
26,1,2011,Pret A Manger,Eating Out,8,172
26,1,2011,ATM Cash Withdrawal,General,10,162
27,1,2011,Starbucks Coffee,Eating Out,1,161
27,1,2011,Greggs,Eating Out,5,156
27,1,2011,ATM Cash Withdrawal,General,10,146
27,1,2011,Paying back Julie,,5,141
28,1,2011,Waitrose,Groceries,44,97
28,1,2011,Subway,Eating Out,7,90
28,1,2011,ATM Cash Withdrawal,General,10,80
31,1,2011,South West Trains,Transport,36,44
31,1,2011,Starbucks Coffee,Eating Out,1,43
31,1,2011,ATM Cash Withdrawal,General,10,33
1,2,2011,Rhino Sports salary,General,1700,1733
1,2,2011,Wild Bean Cafe,Eating Out,2,1731
1,2,2011,Greggs,Eating Out,8,1723
1,2,2011,ATM Cash Withdrawal,General,20,1703
2,2,2011,Wild Bean Cafe,Eating Out,2,1701
3,2,2011,Caffe Nero,Eating Out,2,1699
3,2,2011,ATM Cash Withdrawal,General,20,1679
3,2,2011,Civic Shop,,2,1677
4,2,2011,Waitrose,Groceries,48,1629
4,2,2011,Costa Coffee,Eating Out,1,1628
4,2,2011,Greggs,Eating Out,8,1620
4,2,2011,Fabric Club,Eating Out,5,1615
4,2,2011,Fabric Club,Eating Out,8,1607
4,2,2011,Fabric Club,Eating Out,13,1594
4,2,2011,Civic Shop,,8,1586
7,2,2011,Cubit and West rent,Rent,550,1036
7,2,2011,South West Trains,Transport,36,1000
7,2,2011,Costa Coffee,Eating Out,2,998
7,2,2011,Pret A Manger,Eating Out,5,993
7,2,2011,ATM Cash Withdrawal,General,20,973
7,2,2011,Red Shop,,4,969
8,2,2011,Wild Bean Cafe,Eating Out,2,967
8,2,2011,Greggs,Eating Out,8,959
8,2,2011,ATM Cash Withdrawal,General,10,949
9,2,2011,Caffe Nero,Eating Out,2,947
9,2,2011,Greggs,Eating Out,4,943
10,2,2011,The West Cornwall Pasty Company,Eating Out,8,935
11,2,2011,Sainsburys,Groceries,49,886
11,2,2011,Costa Coffee,Eating Out,2,884
11,2,2011,The West Cornwall Pasty Company,Eating Out,6,878
11,2,2011,Pizza Express,Eating Out,27,851
11,2,2011,ATM Cash Withdrawal,General,10,841
11,2,2011,Tool Shop,,8,833
12,2,2011,Restaurant Gordon RamsayPortland Restaurant,Eating Out,35,798
12,2,2011,Paying back Julie,,7,791
13,2,2011,ATM Cash Withdrawal,General,10,781
14,2,2011,South West Trains,Transport,29,752
14,2,2011,Wild Bean Cafe,Eating Out,2,750
14,2,2011,Subway,Eating Out,5,745
15,2,2011,BRGAS-Electricity,Bills,38,707
15,2,2011,BRGAS-Gas,Bills,28,679
15,2,2011,Chicken Cottage,Eating Out,5,674
16,2,2011,LBS Council Tax,Bills,50,624
16,2,2011,Caffe Nero,Eating Out,2,622
16,2,2011,Pret A Manger,Eating Out,8,614
16,2,2011,ATM Cash Withdrawal,General,10,604
16,2,2011,Civic Shop,,5,599
17,2,2011,Caffe Nero,Eating Out,2,597
17,2,2011,McDonalds,Eating Out,6,591
17,2,2011,ATM Cash Withdrawal,General,20,571
17,2,2011,Paying back Julie,,1,570
18,2,2011,ASDA,Groceries,69,501
18,2,2011,Pret A Manger,Eating Out,8,493
18,2,2011,Tool Tec,,9,484
19,2,2011,Fabric Club,Eating Out,11,473
19,2,2011,Fabric Club,Eating Out,15,458
19,2,2011,Fabric Club,Eating Out,16,442
19,2,2011,Fabric Club,Eating Out,8,434
19,2,2011,Fabric Club,Eating Out,5,429
19,2,2011,Fabric Club,Eating Out,5,424
20,2,2011,VIRGIN MEDIA PYMTS,Bills,34,390
20,2,2011,ATM Cash Withdrawal,General,20,370
21,2,2011,South West Trains,Transport,38,332
21,2,2011,Chicken Cottage,Eating Out,6,326
21,2,2011,Tool Shop,,5,321
22,2,2011,Costa Coffee,Eating Out,1,320
22,2,2011,McDonalds,Eating Out,7,313
22,2,2011,Tool Tec,,1,312
23,2,2011,Costa Coffee,Eating Out,2,310
23,2,2011,Subway,Eating Out,7,303
24,2,2011,O2,Bills,38,265
24,2,2011,Costa Coffee,Eating Out,2,263
24,2,2011,McDonalds,Eating Out,5,258
25,2,2011,Waitrose,Groceries,66,192
25,2,2011,Greggs,Eating Out,6,186
25,2,2011,ATM Cash Withdrawal,General,20,166
26,2,2011,Pizza Express,Eating Out,36,130
26,2,2011,ATM Cash Withdrawal,General,20,110
27,2,2011,Pizza Express,Eating Out,50,60
27,2,2011,ATM Cash Withdrawal,General,10,50
28,2,2011,South West Trains,Transport,25,25
28,2,2011,Caffe Nero,Eating Out,1,24
28,2,2011,The West Cornwall Pasty Company,Eating Out,5,19
1,3,2011,Rhino Sports salary,General,1700,1719
1,3,2011,Costa Coffee,Eating Out,2,1717
1,3,2011,McDonalds,Eating Out,7,1710
1,3,2011,Tool Shop,,9,1701
2,3,2011,Wild Bean Cafe,Eating Out,2,1699
3,3,2011,Pret A Manger,Eating Out,6,1693
3,3,2011,ATM Cash Withdrawal,General,10,1683
3,3,2011,Red Shop,,8,1675
4,3,2011,Waitrose,Groceries,48,1627
4,3,2011,Costa Coffee,Eating Out,2,1625
4,3,2011,Greggs,Eating Out,4,1621
5,3,2011,Tool Shop,,2,1619
6,3,2011,Red Shop,,8,1611
7,3,2011,Cubit and West rent,Rent,550,1061
7,3,2011,South West Trains,Transport,27,1034
7,3,2011,Costa Coffee,Eating Out,2,1032
7,3,2011,Subway,Eating Out,7,1025
8,3,2011,Starbucks Coffee,Eating Out,2,1023
8,3,2011,Chicken Cottage,Eating Out,7,1016
9,3,2011,Caffe Nero,Eating Out,2,1014
9,3,2011,ATM Cash Withdrawal,General,10,1004
10,3,2011,Costa Coffee,Eating Out,2,1002
11,3,2011,Tescos,Groceries,69,933
11,3,2011,Starbucks Coffee,Eating Out,1,932
11,3,2011,Pizza Express,Eating Out,51,881
12,3,2011,Anglo restaurant,Eating Out,52,829
12,3,2011,ATM Cash Withdrawal,General,10,819
13,3,2011,Restaurant Gordon RamsayPortland Restaurant,Eating Out,44,775
13,3,2011,ATM Cash Withdrawal,General,10,765
14,3,2011,South West Trains,Transport,26,739
14,3,2011,Wild Bean Cafe,Eating Out,2,737
14,3,2011,Tool Tec,,8,729
15,3,2011,BRGAS-Electricity,Bills,29,700
15,3,2011,BRGAS-Gas,Bills,28,672
15,3,2011,Costa Coffee,Eating Out,2,670
15,3,2011,The West Cornwall Pasty Company,Eating Out,8,662
16,3,2011,LBS Council Tax,Bills,50,612
16,3,2011,Wild Bean Cafe,Eating Out,2,610
16,3,2011,Greggs,Eating Out,7,603
17,3,2011,Wild Bean Cafe,Eating Out,2,601
18,3,2011,Sainsburys,Groceries,43,558
18,3,2011,Starbucks Coffee,Eating Out,2,556
19,3,2011,Anglo restaurant,Eating Out,57,499
19,3,2011,ATM Cash Withdrawal,General,20,479
20,3,2011,VIRGIN MEDIA PYMTS,Bills,32,447
20,3,2011,Dominos Pizza,Eating Out,42,405
20,3,2011,ATM Cash Withdrawal,General,10,395
21,3,2011,South West Trains,Transport,28,367
21,3,2011,Wild Bean Cafe,Eating Out,2,365
21,3,2011,Greggs,Eating Out,8,357
21,3,2011,ATM Cash Withdrawal,General,20,337
22,3,2011,Caffe Nero,Eating Out,2,335
22,3,2011,ATM Cash Withdrawal,General,10,325
23,3,2011,Caffe Nero,Eating Out,1,324
23,3,2011,Chicken Cottage,Eating Out,5,319
24,3,2011,O2,Bills,34,285
24,3,2011,Costa Coffee,Eating Out,2,283
24,3,2011,Paying back James,,5,278
25,3,2011,Waitrose,Groceries,64,214
25,3,2011,Starbucks Coffee,Eating Out,2,212
26,3,2011,Anglo restaurant,Eating Out,30,182
28,3,2011,South West Trains,Transport,27,155
28,3,2011,Costa Coffee,Eating Out,2,153
28,3,2011,Chicken Cottage,Eating Out,8,145
28,3,2011,ATM Cash Withdrawal,General,20,125
29,3,2011,Starbucks Coffee,Eating Out,1,124
30,3,2011,Pret A Manger,Eating Out,4,120
31,3,2011,Wild Bean Cafe,Eating Out,2,118
1,4,2011,Rhino Sports salary,General,1700,1818
1,4,2011,ASDA,Groceries,57,1761
1,4,2011,Wild Bean Cafe,Eating Out,1,1760
1,4,2011,Pret A Manger,Eating Out,4,1756
1,4,2011,ATM Cash Withdrawal,General,10,1746
2,4,2011,The Grand Pub,Eating Out,12,1734
2,4,2011,The Grand Pub,Eating Out,15,1719
2,4,2011,The Grand Pub,Eating Out,5,1714
2,4,2011,The Grand Pub,Eating Out,14,1700
2,4,2011,The Grand Pub,Eating Out,7,1693
2,4,2011,The Grand Pub,Eating Out,5,1688
2,4,2011,Dominos Pizza,Eating Out,59,1629
4,4,2011,South West Trains,Transport,30,1599
4,4,2011,Starbucks Coffee,Eating Out,2,1597
4,4,2011,Chicken Cottage,Eating Out,6,1591
4,4,2011,ATM Cash Withdrawal,General,10,1581
4,4,2011,Cheam Service Station,,1,1580
5,4,2011,Wild Bean Cafe,Eating Out,2,1578
6,4,2011,ATM Cash Withdrawal,General,20,1558
7,4,2011,Cubit and West rent,Rent,550,1008
8,4,2011,ASDA,Groceries,82,926
8,4,2011,Subway,Eating Out,4,922
8,4,2011,Anglo restaurant,Eating Out,32,890
